InvoiceDate,Revenue,Quantity,Num_Transactions,Revenue_lag_1,Quantity_lag_1,Revenue_lag_7,Quantity_lag_7,Revenue_lag_14,Quantity_lag_14,Revenue_rolling_7,Quantity_rolling_7,day_of_week,month,week_of_year,day
2010-06-09,36508.94,24843,1172,48215.48,25001.0,13714.76,11289.0,29586.64,18023.0,27685.29142857143,16570.714285714286,Wednesday,6,23,9
2010-06-10,18009.12,9677,987,36508.94,24843.0,26644.63,16947.0,29221.670000000002,17496.0,26451.647142857142,15532.142857142857,Thursday,6,23,10
2010-06-11,30835.29,20517,1351,18009.12,9677.0,11447.73,6389.0,18569.88,12005.0,29221.298571428575,17550.428571428572,Friday,6,23,11
2010-06-12,0.0,0,0,30835.29,20517.0,0.0,0.0,0.0,0.0,29221.298571428575,17550.428571428572,Saturday,6,23,12
2010-06-13,21147.77,10942,1401,0.0,0.0,25457.15,14079.0,10702.97,6204.0,28605.67285714286,17102.285714285714,Sunday,6,23,13
2010-06-14,21317.37,15586,1169,21147.77,10942.0,45523.11,28736.0,0.0,0.0,25147.710000000003,15223.714285714286,Monday,6,24,14
2010-06-15,26937.46,18633,1087,21317.37,15586.0,48215.48,25001.0,13093.79,7769.0,22107.992857142857,14314.0,Tuesday,6,24,15
2010-06-16,29229.94,18495,1603,26937.46,18633.0,36508.94,24843.0,13714.76,11289.0,21068.135714285716,13407.142857142857,Wednesday,6,24,16
2010-06-17,22635.35,12892,1561,29229.94,18495.0,18009.12,9677.0,26644.63,16947.0,21729.02571428571,13866.42857142857,Thursday,6,24,17
2010-06-18,17788.69,9315,805,22635.35,12892.0,30835.29,20517.0,11447.73,6389.0,19865.225714285716,12266.142857142857,Friday,6,24,18
2010-06-19,0.0,0,0,17788.69,9315.0,0.0,0.0,0.0,0.0,19865.225714285716,12266.142857142857,Saturday,6,24,19
2010-06-20,9078.58,4487,432,0.0,0.0,21147.77,10942.0,25457.15,14079.0,18141.055714285718,11344.0,Sunday,6,24,20
2010-06-21,18116.21,11305,1402,9078.58,4487.0,21317.37,15586.0,45523.11,28736.0,17683.747142857144,10732.42857142857,Monday,6,25,21
2010-06-22,12414.03,6355,713,18116.21,11305.0,26937.46,18633.0,48215.48,25001.0,15608.971428571429,8978.42857142857,Tuesday,6,25,22
2010-06-23,25098.239999999998,15489,825,12414.03,6355.0,29229.94,18495.0,36508.94,24843.0,15018.728571428572,8549.0,Wednesday,6,25,23
2010-06-24,17217.85,9410,896,25098.239999999998,15489.0,22635.35,12892.0,18009.12,9677.0,14244.800000000001,8051.571428571428,Thursday,6,25,24
2010-06-25,12371.59,6502,657,17217.85,9410.0,17788.69,9315.0,30835.29,20517.0,13470.92857142857,7649.714285714285,Friday,6,25,25
2010-06-26,0.0,0,0,12371.59,6502.0,0.0,0.0,0.0,0.0,13470.92857142857,7649.714285714285,Saturday,6,25,26
2010-06-27,18706.92,10851,1227,0.0,0.0,9078.58,4487.0,21147.77,10942.0,14846.405714285715,8558.857142857143,Sunday,6,25,27
2010-06-28,51132.78,33808,1479,18706.92,10851.0,18116.21,11305.0,21317.37,15586.0,19563.058571428573,11773.57142857143,Monday,6,26,28
2010-06-29,32236.920000000002,20301,1250,51132.78,33808.0,12414.03,6355.0,26937.46,18633.0,22394.9,13765.857142857143,Tuesday,6,26,29
2010-06-30,31491.43,20254,1456,32236.920000000002,20301.0,25098.239999999998,15489.0,29229.94,18495.0,23308.21285714286,14446.57142857143,Wednesday,6,26,30
2010-07-01,28830.02,16217,1653,31491.43,20254.0,17217.85,9410.0,22635.35,12892.0,24967.094285714287,15419.0,Thursday,7,26,1
2010-07-02,16726.13,8599,1012,28830.02,16217.0,12371.59,6502.0,17788.69,9315.0,25589.17142857143,15718.57142857143,Friday,7,26,2
2010-07-03,0.0,0,0,16726.13,8599.0,0.0,0.0,0.0,0.0,25589.17142857143,15718.57142857143,Saturday,7,26,3
2010-07-04,10376.29,5302,648,0.0,0.0,18706.92,10851.0,9078.58,4487.0,24399.08142857143,14925.857142857143,Sunday,7,26,4
2010-07-05,30963.57,16155,1682,10376.29,5302.0,51132.78,33808.0,18116.21,11305.0,21517.765714285717,12404.0,Monday,7,27,5
2010-07-06,19917.28,11148,715,30963.57,16155.0,32236.920000000002,20301.0,12414.03,6355.0,19757.817142857148,11096.42857142857,Tuesday,7,27,6
2010-07-07,24902.95,13410,1095,19917.28,11148.0,31491.43,20254.0,25098.239999999998,15489.0,18816.605714285717,10118.714285714286,Wednesday,7,27,7
2010-07-08,19973.45,11697,1267,24902.95,13410.0,28830.02,16217.0,17217.85,9410.0,17551.381428571432,9473.0,Thursday,7,27,8
2010-07-09,33408.64,13024,485,19973.45,11697.0,16726.13,8599.0,12371.59,6502.0,19934.597142857147,10105.142857142857,Friday,7,27,9
2010-07-10,0.0,0,0,33408.64,13024.0,0.0,0.0,0.0,0.0,19934.597142857147,10105.142857142857,Saturday,7,27,10
2010-07-11,7609.23,5711,647,0.0,0.0,10376.29,5302.0,18706.92,10851.0,19539.302857142862,10163.57142857143,Sunday,7,27,11
2010-07-12,16101.17,8861,893,7609.23,5711.0,30963.57,16155.0,51132.78,33808.0,17416.102857142858,9121.57142857143,Monday,7,28,12
2010-07-13,17419.12,8822,788,16101.17,8861.0,19917.28,11148.0,32236.920000000002,20301.0,17059.22285714286,8789.285714285714,Tuesday,7,28,13
2010-07-14,19418.63,12055,969,17419.12,8822.0,24902.95,13410.0,31491.43,20254.0,16275.748571428572,8595.714285714286,Wednesday,7,28,14
2010-07-15,55836.91,27673,1443,19418.63,12055.0,19973.45,11697.0,28830.02,16217.0,21399.100000000002,10878.0,Thursday,7,28,15
2010-07-16,21137.76,14039,930,55836.91,27673.0,33408.64,13024.0,16726.13,8599.0,19646.117142857143,11023.0,Friday,7,28,16
2010-07-17,0.0,0,0,21137.76,14039.0,0.0,0.0,0.0,0.0,19646.117142857143,11023.0,Saturday,7,28,17
2010-07-18,14581.99,9382,847,0.0,0.0,7609.23,5711.0,10376.29,5302.0,20642.225714285716,11547.42857142857,Sunday,7,28,18
2010-07-19,28611.56,18120,1191,14581.99,9382.0,16101.17,8861.0,30963.57,16155.0,22429.42428571429,12870.142857142857,Monday,7,29,19
2010-07-20,23124.39,11707,955,28611.56,18120.0,17419.12,8822.0,19917.28,11148.0,23244.46285714286,13282.285714285714,Tuesday,7,29,20
2010-07-21,19142.73,12555,912,23124.39,11707.0,19418.63,12055.0,24902.95,13410.0,23205.048571428575,13353.714285714286,Wednesday,7,29,21
2010-07-22,21620.39,13161,1134,19142.73,12555.0,55836.91,27673.0,19973.45,11697.0,18316.97428571429,11280.57142857143,Thursday,7,29,22
2010-07-23,23886.329999999998,12828,847,21620.39,13161.0,21137.76,14039.0,33408.64,13024.0,18709.627142857145,11107.57142857143,Friday,7,29,23
2010-07-24,0.0,0,0,23886.329999999998,12828.0,0.0,0.0,0.0,0.0,18709.627142857145,11107.57142857143,Saturday,7,29,24
2010-07-25,17230.6,11531,1231,0.0,0.0,14581.99,9382.0,7609.23,5711.0,19088.0,11414.57142857143,Sunday,7,29,25
2010-07-26,20232.85,14216,1073,17230.6,11531.0,28611.56,18120.0,16101.17,8861.0,17891.04142857143,10856.857142857143,Monday,7,30,26
2010-07-27,28265.86,14179,988,20232.85,14216.0,23124.39,11707.0,17419.12,8822.0,18625.537142857145,11210.0,Tuesday,7,30,27
2010-07-28,23252.72,13351,1294,28265.86,14179.0,19142.73,12555.0,19418.63,12055.0,19212.678571428572,11323.714285714286,Wednesday,7,30,28
2010-07-29,32801.91,12799,1365,23252.72,13351.0,21620.39,13161.0,55836.91,27673.0,20810.038571428573,11272.0,Thursday,7,30,29
2010-07-30,14363.69,8090,579,32801.91,12799.0,23886.329999999998,12828.0,21137.76,14039.0,19449.661428571428,10595.142857142857,Friday,7,30,30
2010-07-31,0.0,0,0,14363.69,8090.0,0.0,0.0,0.0,0.0,19449.661428571428,10595.142857142857,Saturday,7,30,31
2010-08-01,30637.95,9702,862,0.0,0.0,17230.6,11531.0,14581.99,9382.0,21364.997142857144,10333.857142857143,Sunday,8,30,1
2010-08-02,26124.16,11762,1049,30637.95,9702.0,20232.85,14216.0,28611.56,18120.0,22206.61285714286,9983.285714285714,Monday,8,31,2
2010-08-03,22362.79,15479,1046,26124.16,11762.0,28265.86,14179.0,23124.39,11707.0,21363.317142857148,10169.0,Tuesday,8,31,3
2010-08-04,17555.5,10923,996,22362.79,15479.0,23252.72,13351.0,19142.73,12555.0,20549.428571428576,9822.142857142857,Wednesday,8,31,4
2010-08-05,23145.06,16453,1187,17555.5,10923.0,32801.91,12799.0,21620.39,13161.0,19169.878571428573,10344.142857142857,Thursday,8,31,5
2010-08-06,14728.15,9731,483,23145.06,16453.0,14363.69,8090.0,23886.329999999998,12828.0,19221.94428571429,10578.57142857143,Friday,8,31,6
2010-08-07,0.0,0,0,14728.15,9731.0,0.0,0.0,0.0,0.0,19221.94428571429,10578.57142857143,Saturday,8,31,7
2010-08-08,13950.71,8116,868,0.0,0.0,30637.95,9702.0,17230.6,11531.0,16838.05285714286,10352.0,Sunday,8,31,8
2010-08-09,31336.59,100084,857,13950.71,8116.0,26124.16,11762.0,20232.85,14216.0,17582.685714285715,22969.428571428572,Monday,8,32,9
2010-08-10,28209.74,18426,911,31336.59,100084.0,22362.79,15479.0,28265.86,14179.0,18417.964285714286,23390.428571428572,Tuesday,8,32,10
2010-08-11,18629.86,7532,700,28209.74,18426.0,17555.5,10923.0,23252.72,13351.0,18571.44428571429,22906.0,Wednesday,8,32,11
2010-08-12,26031.28,17702,1468,18629.86,7532.0,23145.06,16453.0,32801.91,12799.0,18983.76142857143,23084.428571428572,Thursday,8,32,12
2010-08-13,15150.14,12562,785,26031.28,17702.0,14728.15,9731.0,14363.69,8090.0,19044.045714285716,23488.85714285714,Friday,8,32,13
2010-08-14,0.0,0,0,15150.14,12562.0,0.0,0.0,0.0,0.0,19044.045714285716,23488.85714285714,Saturday,8,32,14
2010-08-15,20484.46,16575,956,0.0,0.0,13950.71,8116.0,30637.95,9702.0,19977.43857142857,24697.285714285714,Sunday,8,32,15
2010-08-16,14270.74,10076,734,20484.46,16575.0,31336.59,100084.0,26124.16,11762.0,17539.460000000003,11839.0,Monday,8,33,16
2010-08-17,28802.52,18060,782,14270.74,10076.0,28209.74,18426.0,22362.79,15479.0,17624.14285714286,11786.714285714286,Tuesday,8,33,17
2010-08-18,35122.520000000004,22420,1362,28802.52,18060.0,18629.86,7532.0,17555.5,10923.0,19980.237142857146,13913.57142857143,Wednesday,8,33,18
2010-08-19,30663.35,22152,1290,35122.520000000004,22420.0,26031.28,17702.0,23145.06,16453.0,20641.96142857143,14549.285714285714,Thursday,8,33,19
2010-08-20,23250.77,18521,1012,30663.35,22152.0,15150.14,12562.0,14728.15,9731.0,21799.19428571429,15400.57142857143,Friday,8,33,20
2010-08-21,0.0,0,0,23250.77,18521.0,0.0,0.0,0.0,0.0,21799.19428571429,15400.57142857143,Saturday,8,33,21
2010-08-22,22677.010000000002,13884,1346,0.0,0.0,20484.46,16575.0,13950.71,8116.0,22112.41571428572,15016.142857142857,Sunday,8,33,22
2010-08-23,20655.35,12896,1002,22677.010000000002,13884.0,14270.74,10076.0,31336.59,100084.0,23024.50285714286,15419.0,Monday,8,34,23
2010-08-24,26577.16,18872,1038,20655.35,12896.0,28802.52,18060.0,28209.74,18426.0,22706.59428571429,15535.0,Tuesday,8,34,24
2010-08-25,30466.76,17238,1419,26577.16,18872.0,35122.520000000004,22420.0,18629.86,7532.0,22041.485714285718,14794.714285714286,Wednesday,8,34,25
2010-08-26,31964.34,16961,1317,30466.76,17238.0,30663.35,22152.0,26031.28,17702.0,22227.34142857143,14053.142857142857,Thursday,8,34,26
2010-08-27,12166.64,6611,637,31964.34,16961.0,23250.77,18521.0,15150.14,12562.0,20643.894285714287,12351.714285714286,Friday,8,34,27
2010-08-28,0.0,0,0,12166.64,6611.0,0.0,0.0,0.0,0.0,20643.894285714287,12351.714285714286,Saturday,8,34,28
2010-08-29,14449.3,8766,801,0.0,0.0,22677.010000000002,13884.0,20484.46,16575.0,19468.507142857146,11620.57142857143,Sunday,8,34,29
2010-08-30,0.0,0,0,14449.3,8766.0,20655.35,12896.0,14270.74,10076.0,16517.742857142857,9778.285714285714,Monday,8,35,30
2010-08-31,22811.75,11038,1121,0.0,0.0,26577.16,18872.0,28802.52,18060.0,15979.827142857144,8659.142857142857,Tuesday,8,35,31
2010-09-01,20351.36,11835,644,22811.75,11038.0,30466.76,17238.0,35122.520000000004,22420.0,14534.770000000002,7887.285714285715,Wednesday,9,35,1
2010-09-02,33430.57,21102,1270,20351.36,11835.0,31964.34,16961.0,30663.35,22152.0,14744.231428571433,8478.857142857143,Thursday,9,35,2
2010-09-03,34739.159999999996,30598,764,33430.57,21102.0,12166.64,6611.0,23250.77,18521.0,17968.877142857145,11905.57142857143,Friday,9,35,3
2010-09-04,0.0,0,0,34739.159999999996,30598.0,0.0,0.0,0.0,0.0,17968.877142857145,11905.57142857143,Saturday,9,35,4
2010-09-05,12286.710000000001,7222,797,0.0,0.0,14449.3,8766.0,22677.010000000002,13884.0,17659.935714285715,11685.0,Sunday,9,35,5
2010-09-06,23717.79,14951,1074,12286.710000000001,7222.0,0.0,0.0,20655.35,12896.0,21048.191428571434,13820.857142857143,Monday,9,36,6
2010-09-07,24397.45,14936,815,23717.79,14951.0,22811.75,11038.0,26577.16,18872.0,21274.72,14377.714285714286,Tuesday,9,36,7
2010-09-08,16175.22,9924,954,24397.45,14936.0,20351.36,11835.0,30466.76,17238.0,20678.128571428573,14104.714285714286,Wednesday,9,36,8
2010-09-09,23526.38,12862,1450,16175.22,9924.0,33430.57,21102.0,31964.34,16961.0,19263.24428571429,12927.57142857143,Thursday,9,36,9
2010-09-10,15988.35,9905,799,23526.38,12862.0,34739.159999999996,30598.0,12166.64,6611.0,16584.557142857146,9971.42857142857,Friday,9,36,10
2010-09-11,0.0,0,0,15988.35,9905.0,0.0,0.0,0.0,0.0,16584.557142857146,9971.42857142857,Saturday,9,36,11
2010-09-12,15528.75,9278,1271,0.0,0.0,12286.710000000001,7222.0,14449.3,8766.0,17047.705714285716,10265.142857142857,Sunday,9,36,12
2010-09-13,32892.16,27446,1353,15528.75,9278.0,23717.79,14951.0,0.0,0.0,18358.330000000005,12050.142857142857,Monday,9,37,13
2010-09-14,19705.02,11071,1122,32892.16,27446.0,24397.45,14936.0,22811.75,11038.0,17687.98285714286,11498.0,Tuesday,9,37,14
2010-09-15,33812.4,21295,1272,19705.02,11071.0,16175.22,9924.0,20351.36,11835.0,20207.579999999998,13122.42857142857,Wednesday,9,37,15
2010-09-16,27099.271,14409,1568,33812.4,21295.0,23526.38,12862.0,33430.57,21102.0,20717.993,13343.42857142857,Thursday,9,37,16
2010-09-17,19486.54,11401,921,27099.271,14409.0,15988.35,9905.0,34739.159999999996,30598.0,21217.734428571428,13557.142857142857,Friday,9,37,17
2010-09-18,0.0,0,0,19486.54,11401.0,0.0,0.0,0.0,0.0,21217.734428571428,13557.142857142857,Saturday,9,37,18
2010-09-19,22783.53,13649,1909,0.0,0.0,15528.75,9278.0,12286.710000000001,7222.0,22254.131571428577,14181.57142857143,Sunday,9,37,19
2010-09-20,38563.96,24263,1361,22783.53,13649.0,32892.16,27446.0,23717.79,14951.0,23064.388714285717,13726.857142857143,Monday,9,38,20
2010-09-21,54698.89,35197,1956,38563.96,24263.0,19705.02,11071.0,24397.45,14936.0,28063.513000000003,17173.428571428572,Tuesday,9,38,21
2010-09-22,27208.8,14065,1121,54698.89,35197.0,33812.4,21295.0,16175.22,9924.0,27120.141571428572,16140.57142857143,Wednesday,9,38,22
2010-09-23,34305.1,20697,1751,27208.8,14065.0,27099.271,14409.0,23526.38,12862.0,28149.545714285716,17038.85714285714,Thursday,9,38,23
2010-09-24,47106.39,27622,1302,34305.1,20697.0,19486.54,11401.0,15988.35,9905.0,32095.238571428574,19356.14285714286,Friday,9,38,24
2010-09-25,0.0,0,0,47106.39,27622.0,0.0,0.0,0.0,0.0,32095.238571428574,19356.14285714286,Saturday,9,38,25
2010-09-26,21703.9,13359,1405,0.0,0.0,22783.53,13649.0,15528.75,9278.0,31941.005714285715,19314.714285714286,Sunday,9,38,26
2010-09-27,115172.24,124721,1813,21703.9,13359.0,38563.96,24263.0,32892.16,27446.0,42885.04571428573,33665.857142857145,Monday,9,39,27
2010-09-28,40015.41,22204,2065,115172.24,124721.0,54698.89,35197.0,19705.02,11071.0,40787.40571428572,31809.714285714286,Tuesday,9,39,28
2010-09-29,36740.03,20250,1631,40015.41,22204.0,27208.8,14065.0,33812.4,21295.0,42149.01000000001,32693.285714285714,Wednesday,9,39,29
2010-09-30,37578.57,22891,1740,36740.03,20250.0,34305.1,20697.0,27099.271,14409.0,42616.64857142857,33006.71428571428,Thursday,9,39,30
2010-10-01,34550.89,21567,1381,37578.57,22891.0,47106.39,27622.0,19486.54,11401.0,40823.00571428572,32141.714285714286,Friday,10,39,1
2010-10-02,0.0,0,0,34550.89,21567.0,0.0,0.0,0.0,0.0,40823.00571428572,32141.714285714286,Saturday,10,39,2
2010-10-03,38335.52,20272,2148,0.0,0.0,21703.9,13359.0,22783.53,13649.0,43198.95142857143,33129.28571428572,Sunday,10,39,3
2010-10-04,34956.56,22556,1568,38335.52,20272.0,115172.24,124721.0,38563.96,24263.0,31739.568571428576,18534.285714285714,Monday,10,40,4
2010-10-05,55108.91,34051,2373,34956.56,22556.0,40015.41,22204.0,54698.89,35197.0,33895.78285714286,20226.714285714286,Tuesday,10,40,5
2010-10-06,30355.010000000002,21523,1237,55108.91,34051.0,36740.03,20250.0,27208.8,14065.0,32983.637142857144,20408.571428571428,Wednesday,10,40,6
2010-10-07,47610.92,28267,2803,30355.010000000002,21523.0,37578.57,22891.0,34305.1,20697.0,34416.83,21176.571428571428,Thursday,10,40,7
2010-10-08,51836.73,39626,1489,47610.92,28267.0,34550.89,21567.0,47106.39,27622.0,36886.235714285714,23756.428571428572,Friday,10,40,8
2010-10-09,0.0,0,0,51836.73,39626.0,0.0,0.0,0.0,0.0,36886.235714285714,23756.428571428572,Saturday,10,40,9
2010-10-10,23139.31,12412,1702,0.0,0.0,38335.52,20272.0,21703.9,13359.0,34715.34857142858,22633.571428571428,Sunday,10,40,10
2010-10-11,39962.9,23986,1976,23139.31,12412.0,34956.56,22556.0,115172.24,124721.0,35430.54000000001,22837.85714285714,Monday,10,41,11
2010-10-12,46566.35,28703,1961,39962.9,23986.0,55108.91,34051.0,40015.41,22204.0,34210.174285714296,22073.85714285714,Tuesday,10,41,12
2010-10-13,51564.7,39725,1922,46566.35,28703.0,30355.010000000002,21523.0,36740.03,20250.0,37240.130000000005,24674.14285714286,Wednesday,10,41,13
2010-10-14,86945.13,37066,1942,51564.7,39725.0,47610.92,28267.0,37578.57,22891.0,42859.30285714286,25931.14285714286,Thursday,10,41,14
2010-10-15,42398.82,20610,1734,86945.13,37066.0,51836.73,39626.0,34550.89,21567.0,41511.030000000006,23214.571428571428,Friday,10,41,15
2010-10-16,0.0,0,0,42398.82,20610.0,0.0,0.0,0.0,0.0,41511.030000000006,23214.571428571428,Saturday,10,41,16
2010-10-17,31176.14,18342,2579,0.0,0.0,23139.31,12412.0,38335.52,20272.0,42659.14857142857,24061.714285714286,Sunday,10,41,17
2010-10-18,36591.44,18509,2063,31176.14,18342.0,39962.9,23986.0,34956.56,22556.0,42177.51142857143,23279.285714285714,Monday,10,42,18
2010-10-19,46577.64,26330,1765,36591.44,18509.0,46566.35,28703.0,55108.91,34051.0,42179.124285714286,22940.285714285714,Tuesday,10,42,19
2010-10-20,43387.26,23589,2169,46577.64,26330.0,51564.7,39725.0,30355.010000000002,21523.0,41010.91857142858,20635.14285714286,Wednesday,10,42,20
2010-10-21,32847.8,15231,1783,43387.26,23589.0,86945.13,37066.0,47610.92,28267.0,33282.728571428575,17515.85714285714,Thursday,10,42,21
2010-10-22,32843.94,21524,1526,32847.8,15231.0,42398.82,20610.0,51836.73,39626.0,31917.74571428572,17646.428571428572,Friday,10,42,22
2010-10-23,0.0,0,0,32843.94,21524.0,0.0,0.0,0.0,0.0,31917.74571428572,17646.428571428572,Saturday,10,42,23
2010-10-24,28634.59,15444,2310,0.0,0.0,31176.14,18342.0,23139.31,12412.0,31554.66714285715,17232.428571428572,Sunday,10,42,24
2010-10-25,27945.06,14106,1652,28634.59,15444.0,36591.44,18509.0,39962.9,23986.0,30319.470000000005,16603.428571428572,Monday,10,43,25
2010-10-26,42545.95,25020,1998,27945.06,14106.0,46577.64,26330.0,46566.35,28703.0,29743.51428571429,16416.285714285714,Tuesday,10,43,26
2010-10-27,30480.55,15563,1548,42545.95,25020.0,43387.26,23589.0,51564.7,39725.0,27899.698571428573,15269.714285714286,Wednesday,10,43,27
2010-10-28,30701.3,13564,1162,30480.55,15563.0,32847.8,15231.0,86945.13,37066.0,27593.055714285718,15031.57142857143,Thursday,10,43,28
2010-10-29,36100.95,22499,1326,30701.3,13564.0,32843.94,21524.0,42398.82,20610.0,28058.34285714286,15170.857142857143,Friday,10,43,29
2010-10-30,0.0,0,0,36100.95,22499.0,0.0,0.0,0.0,0.0,28058.34285714286,15170.857142857143,Saturday,10,43,30
2010-10-31,29947.64,16347,2606,0.0,0.0,28634.59,15444.0,31176.14,18342.0,28245.92142857143,15299.857142857143,Sunday,10,43,31
2010-11-01,20730.24,12325,1340,29947.64,16347.0,27945.06,14106.0,36591.44,18509.0,27215.232857142862,15045.42857142857,Monday,11,44,1
2010-11-02,42866.91,23626,1918,20730.24,12325.0,42545.95,25020.0,46577.64,26330.0,27261.08428571429,14846.285714285714,Tuesday,11,44,2
2010-11-03,42870.87,23025,1696,42866.91,23626.0,30480.55,15563.0,43387.26,23589.0,29031.130000000005,15912.285714285714,Wednesday,11,44,3
2010-11-04,83876.12,58902,2936,42870.87,23025.0,30701.3,13564.0,32847.8,15231.0,36627.53285714286,22389.14285714286,Thursday,11,44,4
2010-11-05,40907.93,19838,1421,83876.12,58902.0,36100.95,22499.0,32843.94,21524.0,37314.24428571429,22009.0,Friday,11,44,5
2010-11-06,0.0,0,0,40907.93,19838.0,0.0,0.0,0.0,0.0,37314.24428571429,22009.0,Saturday,11,44,6
2010-11-07,31345.79,18341,2685,0.0,0.0,29947.64,16347.0,28634.59,15444.0,37513.979999999996,22293.85714285714,Sunday,11,44,7
2010-11-08,32303.991,18193,1709,31345.79,18341.0,20730.24,12325.0,27945.06,14106.0,39167.37300000001,23132.14285714286,Monday,11,45,8
2010-11-09,53013.21,32781,2491,32303.991,18193.0,42866.91,23626.0,42545.95,25020.0,40616.84442857143,24440.0,Tuesday,11,45,9
2010-11-10,73575.93000000001,33426,2667,53013.21,32781.0,42870.87,23025.0,30480.55,15563.0,45003.281571428575,25925.85714285714,Wednesday,11,45,10
2010-11-11,59712.61,33217,2685,73575.93000000001,33426.0,83876.12,58902.0,30701.3,13564.0,41551.351571428575,22256.571428571428,Thursday,11,45,11
2010-11-12,36167.25,20025,1725,59712.61,33217.0,40907.93,19838.0,36100.95,22499.0,40874.111571428584,22283.285714285714,Friday,11,45,12
2010-11-13,0.0,0,0,36167.25,20025.0,0.0,0.0,0.0,0.0,40874.111571428584,22283.285714285714,Saturday,11,45,13
2010-11-14,27934.71,16462,2613,0.0,0.0,31345.79,18341.0,29947.64,16347.0,40386.81442857144,22014.85714285714,Sunday,11,45,14
2010-11-15,42964.04,21740,2388,27934.71,16462.0,32303.991,18193.0,20730.24,12325.0,41909.67857142857,22521.571428571428,Monday,11,46,15
2010-11-16,63788.840000000004,37378,2601,42964.04,21740.0,53013.21,32781.0,42866.91,23626.0,43449.054285714294,23178.285714285714,Tuesday,11,46,16
2010-11-17,45726.741,27327,2183,63788.840000000004,37378.0,73575.93000000001,33426.0,42870.87,23025.0,39470.59871428572,22307.0,Wednesday,11,46,17
2010-11-18,37074.97,19353,2011,45726.741,27327.0,59712.61,33217.0,83876.12,58902.0,36236.65014285715,20326.428571428572,Thursday,11,46,18
2010-11-19,39999.42,23892,2088,37074.97,19353.0,36167.25,20025.0,40907.93,19838.0,36784.103,20878.85714285714,Friday,11,46,19
2010-11-20,0.0,0,0,39999.42,23892.0,0.0,0.0,0.0,0.0,36784.103,20878.85714285714,Saturday,11,46,20
2010-11-21,32056.05,17985,3151,0.0,0.0,27934.71,16462.0,31345.79,18341.0,37372.86585714286,21096.428571428572,Sunday,11,46,21
2010-11-22,31724.88,16898,1931,32056.05,17985.0,42964.04,21740.0,32303.991,18193.0,35767.27157142858,20404.714285714286,Monday,11,47,22
2010-11-23,49805.35,24919,2647,31724.88,16898.0,63788.840000000004,37378.0,53013.21,32781.0,33769.630142857146,18624.85714285714,Tuesday,11,47,23
2010-11-24,41138.6,24336,2189,49805.35,24919.0,45726.741,27327.0,73575.93000000001,33426.0,33114.18142857143,18197.571428571428,Wednesday,11,47,24
2010-11-25,67870.96,36908,2938,41138.6,24336.0,37074.97,19353.0,59712.61,33217.0,37513.60857142857,20705.428571428572,Thursday,11,47,25
2010-11-26,28828.04,14797,1837,67870.96,36908.0,39999.42,23892.0,36167.25,20025.0,35917.69714285715,19406.14285714286,Friday,11,47,26
2010-11-27,0.0,0,0,28828.04,14797.0,0.0,0.0,0.0,0.0,35917.69714285715,19406.14285714286,Saturday,11,47,27
2010-11-28,27125.16,16290,2471,0.0,0.0,32056.05,17985.0,27934.71,16462.0,35213.28428571429,19164.0,Sunday,11,47,28
2010-11-29,63245.18,36434,2480,27125.16,16290.0,31724.88,16898.0,42964.04,21740.0,39716.18428571429,21954.85714285714,Monday,11,48,29
2010-11-30,49806.23,24650,2104,63245.18,36434.0,49805.35,24919.0,63788.840000000004,37378.0,39716.310000000005,21916.428571428572,Tuesday,11,48,30
2010-12-01,46192.49,24114,1898,49806.23,24650.0,41138.6,24336.0,45726.741,27327.0,40438.29428571429,21884.714285714286,Wednesday,12,48,1
2010-12-02,47197.57,31077,1959,46192.49,24114.0,67870.96,36908.0,37074.97,19353.0,37484.95285714286,21051.714285714286,Thursday,12,48,2
2010-12-03,23876.63,11798,1086,47197.57,31077.0,28828.04,14797.0,39999.42,23892.0,36777.60857142858,20623.285714285714,Friday,12,48,3
2010-12-04,0.0,0,0,23876.63,11798.0,0.0,0.0,0.0,0.0,36777.60857142858,20623.285714285714,Saturday,12,48,4
2010-12-05,31361.28,16241,2602,0.0,0.0,27125.16,16290.0,32056.05,17985.0,37382.768571428576,20616.285714285714,Sunday,12,48,5
2010-12-06,31009.33,16115,1897,31361.28,16241.0,63245.18,36434.0,31724.88,16898.0,32777.647142857146,17713.571428571428,Monday,12,49,6
2010-12-07,53730.96,19404,1094,31009.33,16115.0,49806.23,24650.0,49805.35,24919.0,33338.322857142855,16964.14285714286,Tuesday,12,49,7
2010-12-08,39094.2,21497,1909,53730.96,19404.0,46192.49,24114.0,41138.6,24336.0,32324.281428571434,16590.285714285714,Wednesday,12,49,8
2010-12-09,38193.91,17383,1739,39094.2,21497.0,47197.57,31077.0,67870.96,36908.0,31038.044285714288,14634.0,Thursday,12,49,9
